rera_ids,bhk_type,bhk_count,mean_carpet_area,far,number_of_towers,total_unit_count,cost_of_land_inr,district,latitude,longitude,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road,bhk_unit_portion,total_carpet_area
PRM/KA/RERA/1251/310/PR/150223/005721,4.0,29.0,147.3958620689655,2.94,1.0,600,193639380,Bengaluru Urban,12.897076,77.436939,DS MAX SAMYAK,2023-01-01,Residential/Group Housing,Bengaluru South,11735,2409,8326,1392140750,Kengeri,Apartment,6.355,44.28497451499051,16.941455655616263,17.970696159200262,4.465803227575516,Kengeri,2.791290258106577,Bengaluru-Mysuru Expressway,0.04833333333333333,4274.48
PRM/KA/RERA/1251/446/PR/120922/005238,4.0,15.0,182.53333333333333,3.8434,4.0,447,545100000,Bengaluru Urban,13.014163768824783,77.76216019448823,SBR MINARA,2022-08-04,Mixed Development,Bengaluru East,15174,6058,9116,2470100000,Whitefield,Apartment,10.55,21.21034518238245,21.222923721926744,24.80196746758293,2.0885013792420666,Whitefield (Kadugodi),5.460767985913273,Old Madras Road,0.03355704697986577,2738.0
PRM/KA/RERA/1250/303/PR/231123/006424,4.0,32.0,134.58,2.39,2.0,92,80253872,Bengaluru Rural,13.2289491,77.7191208,Fairmont at Brigade Orchards,2023-12-01,Residential/Group Housing,Devanahalli,6936,2650,4286,786697594,Bychapura,Apartment,10.81,3.7054852762171557,32.23693664879361,29.894715167478708,25.73530916571831,Krishnarajapura,16.09842777670431,Bellary Road,0.34782608695652173,4306.56
PRM/KA/RERA/1251/446/PR/050123/005601,4.0,40.0,244.70675,0.768,2.0,40,410874695,Bengaluru Urban,13.0539506,77.7660388,Sobha Galera,2023-04-01,Residential/Group Housing,Bengaluru East,16525,6101,10424,1247025486,Hoskote,Villa,15.74,17.192272049928125,22.888751021123756,25.323052813431303,6.499087476692585,Whitefield (Kadugodi),6.789924908612558,Old Madras Road,1.0,9788.27
PRM/KA/RERA/1250/304/PR/131224/007287,4.0,62.0,143.09,3.249,2.0,420,415125000,Bengaluru Rural,13.0529768,77.7601313,Brigade Citrine,2024-12-23,Residential/Group Housing,Hosakote,18464,2505,15959,3642433360,Budigere Cross,Apartment,11.33,17.06251297341417,22.254511702066694,24.6743862658672,6.336261057248545,Whitefield (Kadugodi),6.177449744835867,Old Madras Road,0.14761904761904762,8871.58
PRM/KA/RERA/1251/310/PR/171224/007304,4.0,5.0,260.13,2.24,1.0,25,600000000,Bengaluru Urban,12.991669195058943,77.57529632223692,GM GOVIANU,2024-05-01,Mixed Development,Bengaluru South,2397,668,1729,1130000000,Sheshadripuram,Apartment,16.0,26.8770315689683,1.7425041671371757,6.070603392523639,0.5131278697670731,Mantri Square Sampige Road,2.3187084571168026,Mekhri Circle Underpass,0.2,1300.65
PRM/KA/RERA/1251/446/PR/060225/007487,4.0,303.0,149.89471947194718,2.246,13.0,1594,5604400000,Bengaluru Urban,12.885231,77.703123,BIRLA EVARA,2025-05-25,Residential/Group Housing,Bengaluru East,104053,17386,86667,27780592033,Chikkakannalli,Apartment,16.47,34.59255131969822,17.61078810869187,24.262274923959435,10.306830947458003,Kundalahalli,5.342376980920569,Outer Ring Road,0.19008782936010038,45418.1
PRM/KA/RERA/1251/446/PR/290224/006660,4.0,92.0,159.67,2.16,2.0,306,2764444872,Bengaluru Urban,12.9546212,77.7426543,Prestige Somerville,2024-04-01,Residential/Group Housing,Bengaluru East,26658,4027,22632,6548563096,Whitefield,Apartment,14.99,27.201459882331598,18.85922740502747,24.074428113800618,3.106687265750396,Nallurahalli,4.604614183088991,Marathahalli Underpass,0.3006535947712418,14689.64
PRM/KA/RERA/1250/304/PR/301224/007328,4.0,8.0,132.68,1.499,1.0,76,20418750,Bengaluru Rural,13.048419,77.770521,JP HIBISCUS,2024-09-01,Residential/Group Housing,Hosakote,4552,2241,2311,365381550,Sannatammanahalli,Apartment,5.8,17.943625341150053,23.12367696292343,25.747539166312457,5.985048480397296,Whitefield (Kadugodi),6.943233485703718,Old Madras Road,0.10526315789473684,1061.44
PRM/KA/RERA/1251/446/PR/050225/007481,4.0,44.0,130.34,3.343,1.0,138,264447165,Bengaluru Urban,13.0264961,77.7409162,SARANG BY SUMADHURA PHASE-II,2025-01-01,Residential/Group Housing,Bengaluru East,5281,1035,4625,1652672415,Whitefield,Apartment,11.118456790123457,19.33060488310772,19.311573937395263,22.44609416285066,3.871609412583555,Whitefield (Kadugodi),3.060751481592525,Old Madras Road,0.3188405797101449,5734.96
PRM/KA/RERA/1251/309/PR/220124/006568,4.0,42.0,114.5795238095238,2.24,9.0,580,868032000,Bengaluru Urban,13.06681217,77.62302505,SNN ESTATES FELICITY,2022-06-01,Residential/Group Housing,Bengaluru North,26304,5128,21176,3950332000,Jakkur,Apartment,20.125,17.08357816275765,11.493279866227903,10.536433434078287,8.9954273124782,Baiyappanahalli,2.8396582906292975,Nagawara Flyover,0.07241379310344828,4812.34
PRM/KA/RERA/1251/446/PR/030922/005212,4.0,1.0,196.11,1.73,1.0,33,148670485,Bengaluru Urban,12.92759167,77.69517222,Sobha Insignia,2023-01-01,Residential/Group Housing,Bengaluru East,3946,827,3119,762385229,Koramangala,Apartment,21.5,29.92883096485913,14.597948213897618,20.757836006026913,5.95763953788096,Kundalahalli,0.9396962910255904,Outer Ring Road,0.030303030303030304,196.11
PRM/KA/RERA/1251/309/PR/100125/007379,4.0,9.0,161.36091497777778,2.25,2.0,86,7618635,Bengaluru Urban,13.07375,77.62275,ELEGANT AURA,2024-11-01,Residential/Group Housing,Bengaluru North,4913,2211,2702,563731635,Jakkur,Apartment,9.2,16.453342543978444,12.15099857910005,10.839750834074342,9.678254314465661,Yeshwantpur,3.320886930592151,Bellary Road,0.10465116279069768,1452.2482348
PRM/KA/RERA/1251/310/PR/080223/005702,4.0,23.0,142.84373913043478,2.249,2.0,64,93430115,Bengaluru Urban,12.9326374,77.63249189999999,SHRIRAM ESQUIRE,2023-01-24,Residential/Group Housing,Bengaluru South,4751,1396,3354,596483203,Ejipura,Apartment,14.43,30.418468830476787,8.324602221074395,15.070715750914394,4.772707186102076,Trinity,1.7750914088668328,Outer Ring Road,0.359375,3285.406
PRM/KA/RERA/1251/310/PR/220623/006016,4.0,65.0,226.87692307692308,1.47,2.0,81,15000000,Bengaluru Urban,12.815822,77.498251,GRC SAFFRON SKIES,2023-07-15,Residential/Group Housing,Bengaluru South,14970,7264,7706,864587000,Kanakapura Road,Villa,10.684999999999999,47.917551613360324,19.439854951692748,23.868040200838323,6.134972140355621,Silk Institute,4.509525650098824,Kanakapura Road,0.8024691358024691,14747.0
PRM/KA/RERA/1251/309/PR/181223/006491,4.0,2.0,143.406,2.25,5.0,592,912579791,Bengaluru Urban,13.09536,77.54293,Concorde Antares,2024-01-02,Residential/Group Housing,Bengaluru North,26711,4185,22527,3187774831,Vidyaranyapura,Apartment,8.56,21.03401384034689,13.458963719525965,7.437990772772124,6.638896246643174,Dasarahalli,5.777513647812752,Bellary Road,0.0033783783783783786,286.812
PRM/KA/RERA/1251/310/PR/310125/007466,4.0,8.0,122.67,1.75,1.0,92,357368016,Bengaluru Urban,12.879225,77.587526,THE BREEZE WAY,2024-10-01,Residential/Group Housing,Bengaluru South,5439,2678,2761,731041166,JP Nagar,Apartment,9.0,37.53545239627188,10.944464867497523,17.526677589506352,2.6520888713479893,Yelachenahalli,2.679783014064228,Kanakapura Road,0.08695652173913043,981.36
PRM/KA/RERA/1251/446/PR/270824/006981,4.0,1054.0,154.81267039848197,2.93,18.0,1520,4293950543,Bengaluru Urban,12.9534075,77.7447296,Prestige Raintree Park,2024-09-01,Residential/Group Housing,Bengaluru East,112652,39210,73443,28111671392,Whitefield,Apartment,14.6,27.3676921962609,19.100219029716584,24.331938177447633,3.3530135558886855,Nallurahalli,4.845417552569084,Marathahalli Underpass,0.6934210526315789,163172.5546
PRM/KA/RERA/1251/446/PR/100423/005855,4.0,10.0,124.87660000000001,2.49,1.0,188,128640582,Bengaluru Urban,13.031870758879322,77.76118309076298,PLATINUM EAST WOODS,2023-03-08,Residential/Group Housing,Bengaluru East,8478,2049,3980,1286818102,Kannamangala - Whitefield Hoskote Road,Apartment,9.3,19.308098414655124,21.588333430732707,24.645405944044118,4.012226619223685,Whitefield (Kadugodi),5.380299243935896,Old Madras Road,0.05319148936170213,1248.766
PRM/KA/RERA/1251/309/PR/070525/007719,4.0,16.0,162.075,2.25,1.0,223,245649898,Bengaluru Urban,13.092409,77.556308,CASAGRAND PROMENADE,2025-08-03,Residential/Group Housing,Bengaluru North,15712,4818,10894,1828667439,Yelahanka,Apartment,7.0,20.016683383377387,12.890634194046921,7.451907138570608,7.032116240121547,Peenya,4.2577870330376015,Bellary Road,0.07174887892376682,2593.2
PRM/KA/RERA/1251/446/PR/250325/007619,4.0,92.0,116.22396086956522,2.99,3.0,394,295876930,Bengaluru Urban,12.9317167,77.71841909999999,AKINO,2025-03-13,Residential/Group Housing,Bengaluru East,19019,3694,15325,3989875630,Balagere,Apartment,10.5,29.47745424337042,16.82444935741417,22.703468561208386,5.019224686784492,Nallurahalli,2.6453936695702525,Outer Ring Road,0.233502538071066,10692.6044
PRM/KA/RERA/1251/309/PR/251024/007174,4.0,24.0,153.96383005833334,3.0,2.0,310,104678400,Bengaluru Urban,13.094973,77.561357,ELEGANT TAKT,2024-08-30,Residential/Group Housing,Bengaluru North,14011,3804,8621,2242895651,Yelahanka,Apartment,10.469999999999999,19.40668928370613,13.120543654295329,7.909461428252852,7.503539425725889,Peenya,3.8072732858847007,Bellary Road,0.07741935483870968,3695.1319214000005
PRM/KA/RERA/1251/446/PR/180424/006808,4.0,88.0,161.6075,2.5,3.0,269,553038000,Bengaluru Urban,12.979323535243182,77.73737599693263,Vaswani Starlight,2024-05-15,Residential/Group Housing,Bengaluru East,20308,3997,16310,3756038000,Whitefield,Apartment,21.7,24.415093648774455,18.129116272162015,22.729018386786368,0.9209775670375917,Pattandur Agrahara,4.136482697620451,Outer Ring Road,0.3271375464684015,14221.46
PRM/KA/RERA/1251/309/PR/160124/006550,4.0,17.0,151.15,2.5,2.0,267,380724960,Bengaluru Urban,13.104793310299922,77.60908484458923,Nikoo Homes VI - Phase-2,2024-10-01,Residential/Group Housing,Bengaluru North,13597,1839,11759,2352925977,Kogilu,Apartment,15.7,14.737425658226448,14.782321221182015,11.71247614345161,11.071818655857077,Yeshwantpur,0.7794163633263126,Bellary Road,0.06367041198501873,2569.55
PRM/KA/RERA/1251/472/PR/171224/007305,4.0,12.0,215.9025,1.0,5.0,44,100731621,Bengaluru Urban,13.19899,77.54895,SURYA VALENCIA Phase I,2024-11-08,Residential/Group Housing,Yelahanka,14770,0,0,658331621,Rajanukunte,Villa,12.87,17.056837798968502,24.700970044433195,18.90904922476158,17.50109608047125,Manjunathanagara,10.629116120656594,Bellary Road,0.2727272727272727,2590.83
PRM/KA/RERA/1250/304/PR/250322/004782,4.0,32.0,190.15125,0.92,2.0,32,13029438,Bengaluru Rural,12.939311117940395,77.78057747371149,LAKE WATERS,2022-01-03,Residential/Group Housing,Hosakote,7953,3353,4600,263065438,Muthasandra,Villa,8.5,29.72054398831956,23.187642402083945,28.520924304264774,6.055976788500885,Hopefarm Channasandra,9.024104935876347,Marathahalli Underpass,1.0,6084.84
PRM/KA/RERA/1251/310/PR/190722/005086,4.0,6.0,156.22666666666666,1.859,18.0,372,464954683,Bengaluru Urban,12.885911067509882,77.4539038523614,Brigade Horizon,2022-06-24,Residential/Group Housing,Bengaluru South,20234,6756,13478,1844954683,Kumbalgodu,Apartment,8.17,44.0544999368496,16.137384376956,18.02957730913722,3.461088014445636,Kengeri,1.600178158828442,Bengaluru-Mysuru Expressway,0.016129032258064516,937.3599999999999
PRM/KA/RERA/1251/446/PR/220424/006826,4.0,4.0,228.70999999999998,1.75,1.0,12,88200000,Bengaluru Urban,12.912936,77.668849,CKPC HORIZON,2024-05-01,Residential/Group Housing,Bengaluru East,1725,824,901,339594000,Harlur,Apartment,15.33,31.786445570734603,12.810587741382028,19.444241076692048,7.941807274727831,Indiranagar,0.9406063895789961,"['Sarjapura Road', 'Outer Ring Road']",0.3333333333333333,914.8399999999999
PRM/KA/RERA/1251/310/PR/220324/006728,4.0,118.0,159.7487288135593,2.24,2.0,232,72200771,Bengaluru Urban,12.872198359959722,77.60817844072999,Azur,2024-06-01,Residential/Group Housing,Bengaluru South,4267,1652,2615,2874487002,Hulimavu,Apartment,12.64,37.57163347856829,12.269992255032664,19.093211532669322,4.901586383316753,Yelachenahalli,2.891764964533532,NICE Peripheral Ring Road,0.5086206896551724,18850.35
PRM/KA/RERA/1251/310/PR/060824/006962,4.0,26.0,168.325,2.49,2.0,62,807859150,Bengaluru Urban,12.928694,77.639889,RADIANCE PLATINUM,2024-09-01,Residential/Group Housing,Bengaluru South,4990,1935,3055,1661530850,Koramangala,Apartment,16.3,30.64113217831884,9.231463011516478,15.949508396486543,5.479288878901364,Halasuru,0.9178729801247191,Outer Ring Road,0.41935483870967744,4376.45
PRM/KA/RERA/1251/446/PR/030824/006957,4.0,107.0,174.76495327102802,3.24,2.0,150,2554899450,Bengaluru Urban,12.9248856,77.6484389,Sobha Infinia Phase 2B Block 4 W1 and Block 3 W2,2025-03-01,Residential/Group Housing,Bengaluru East,9578,2753,6825,5174427594,Koramangala,Apartment,22.57,30.848904842659763,10.234461968311923,16.913406943802595,6.0072621883644075,Indiranagar,0.05207407416856912,Outer Ring Road,0.7133333333333334,18699.85
PRM/KA/RERA/1251/446/PR/030824/006956,4.0,1.0,138.74,3.24,1.0,46,588545087,Bengaluru Urban,12.9248856,77.6484389,Sobha Infinia Phase 2A Block 5 Wing 5,2024-11-01,Residential/Group Housing,Bengaluru East,2190,1034,1156,1191978001,Koramangala,Apartment,22.57,30.848904842659763,10.234461968311923,16.913406943802595,6.0072621883644075,Indiranagar,0.05207407416856912,Outer Ring Road,0.021739130434782608,138.74
PRM/KA/RERA/1251/446/PR/170524/006883,4.0,50.0,203.238,2.25,1.0,176,1807284478,Bengaluru Urban,12.956625,77.646891,Century Regalia (Project 1),2024-05-01,Residential/Group Housing,Bengaluru East,14458,3641,10817,4177390270,Kodihalli,Apartment,23.16,27.459114278565888,8.60171833146729,14.614250910190353,2.5621359824157453,Indiranagar,3.577112508836637,Outer Ring Road,0.2840909090909091,10161.9
PRM/KA/RERA/1251/310/PR/210324/006712,4.0,75.0,136.95,2.25,2.0,228,733191782,Bengaluru Urban,12.872806,77.642139,MAHINDRA ZEN,2023-12-01,Residential/Group Housing,Bengaluru South,17199,5163,12036,2789768307,Singasandra,Apartment,12.14,36.63256706609706,13.888162221515248,20.8596396283616,8.228732046999998,Yelachenahalli,0.7369252292678388,Hosur Road,0.32894736842105265,10271.25
PRM/KA/RERA/1251/446/PR/150724/006941,4.0,50.0,130.57399999999998,2.2,2.0,154,482200000,Bengaluru Urban,13.061397,77.621655,ISLE OF TREES,2024-07-01,Residential/Group Housing,Bengaluru East,10994,2092,8902,2379300000,Jakkur,Apartment,12.17,17.671742618224698,10.901026821018931,10.172396254798317,8.494916952926285,Baiyappanahalli,2.2412534168943044,Nagawara Flyover,0.3246753246753247,6528.699999999999
PRM/KA/RERA/1251/310/PR/181122/005481,4.0,15.0,138.85,2.25,2.0,120,83979844,Bengaluru Urban,12.8982398,77.6116271,RAJ BAY VISTA,2022-11-01,Residential/Group Housing,Bengaluru South,6753,1307,5446,851332777,Bilekahalli,Apartment,15.0,34.705579780374045,9.770046044377365,16.710675028444005,4.255493542456393,Rashtreeya Vidyalaya Road,1.5808624156072306,Outer Ring Road,0.125,2082.75
PRM/KA/RERA/1251/446/PR/141223/006468,4.0,77.0,130.9287012987013,2.25,1.0,200,496767298,Bengaluru Urban,12.965616603638008,77.74392103646241,FOLIUM BY SUMADHURA PHASE-III,2023-10-01,Residential/Group Housing,Bengaluru East,11179,1653,9526,2431338993,Whitefield,Apartment,21.03,26.019653958360816,18.87727220983277,23.818847613457706,2.241562882006672,Kadugodi Tree Park,4.626787689439371,Outer Ring Road,0.385,10081.51
PRM/KA/RERA/1251/446/PR/250423/005893,4.0,80.0,141.619125,2.25,2.0,400,1090834743,Bengaluru Urban,12.96559684110505,77.74365213112385,FOLIUM BY SUMADHURA PHASE-II,2023-03-01,Residential/Group Housing,Bengaluru East,24896,2950,21946,4083392066,Whitefield,Apartment,14.5,26.017256816574836,18.848301521240487,23.79159930743329,2.2482704450998066,Kadugodi Tree Park,4.596976413245341,Outer Ring Road,0.2,11329.529999999999
PRM/KA/RERA/1251/310/PR/180424/006789,4.0,23.0,150.75359130434782,2.25,2.0,44,400000000,Bengaluru Urban,12.896425,77.581709,CELESTIUM,2024-01-10,Residential/Group Housing,Bengaluru South,4069,1252,2814,750000000,JP Nagar,Apartment,12.8,35.9861706277794,8.966695680108865,15.522186704139433,1.2584999163272117,Yelachenahalli,1.039175594716008,Kanakapura Road,0.5227272727272727,3467.3325999999997
PRM/KA/RERA/1251/309/PR/131023/006321,4.0,87.0,138.14000000000001,2.62,3.0,437,748471320,Bengaluru Urban,13.0496,77.62581,Mirabelle,2023-11-01,Residential/Group Housing,Bengaluru North,7736,2003,5733,3927561678,Thanisandra,Apartment,20.6,18.583574043208927,10.065002419083042,10.223324319495807,7.118280809845861,Baiyappanahalli,0.9779093680810773,Nagawara Flyover,0.19908466819221968,12018.180000000002
PRM/KA/RERA/1251/446/PR/210325/007608,4.0,68.0,147.0433697352941,3.25,2.0,142,474325208,Bengaluru Urban,13.034503,77.734593,Concorde Eleve,2025-04-15,Residential/Group Housing,Bengaluru East,8285,2156,6129,2219359627,Aavalahalli,Apartment,11.5,18.335340881684026,18.93537429602194,21.767994386421144,4.980628115789923,Whitefield (Kadugodi),2.6865195107349114,Old Madras Road,0.4788732394366197,9998.949142
PRM/KA/RERA/1251/309/PR/130924/007015,4.0,43.0,154.74023255813952,3.25,1.0,247,182197985,Bengaluru Urban,13.140722,77.570194,Century Liva,2024-07-01,Residential/Group Housing,Bengaluru North,11736,2336,9400,1957277842,Muddanahalli,Apartment,8.37,16.054128811618693,18.14591939449415,12.999866864166558,12.463139154179723,Dasarahalli,4.960500888347108,Bellary Road,0.17408906882591094,6653.83
PRM/KA/RERA/1251/308/PR/040924/006986,4.0,112.0,153.61249999999998,2.476,3.0,1016,3984218360,Bengaluru Urban,12.8050228,77.69968440000001,Brillio and Commercial at Brigade Valencia,2024-09-02,Mixed Development,Anekal,61785,9420,52365,11654639456,KSRTC Colony,Apartment,14.17,43.47012688777568,23.620014297184216,30.587902899561794,17.2977246801829,Yelachenahalli,7.4600258698833555,Hosur Road,0.11023622047244094,17204.6
PRM/KA/RERA/1251/472/PR/100325/007564,4.0,144.0,184.93152777777777,3.25,3.0,634,2518393371,Bengaluru Urban,13.072395241469358,77.59049368982697,Elara Celestia,2025-02-15,Residential/Group Housing,Yelahanka,40752,10444,30308,15767605188,Sahakara Nagar,Apartment,18.76,18.720319608459313,10.811070554152687,7.804727337572217,6.996365856961858,Yeshwantpur,0.23775953891107726,Bellary Road,0.22712933753943218,26630.14
PRM/KA/RERA/1251/309/PR/171123/006418,4.0,70.0,153.29,2.99,3.0,876,498873000,Bengaluru Urban,13.0793339,77.64210179999999,Nikoo Homes V - Phase - 1,2023-11-15,Residential/Group Housing,Bengaluru North,16630,6998,9362,7233199844,Kannuru,Apartment,11.285588235294117,14.849597085211808,13.768984829073283,12.994268361893722,9.597176473789785,Krishnarajapura,4.72157130813371,Nagawara Flyover,0.07990867579908675,10730.3
PRM/KA/RERA/1250/303/PR/300125/007458,4.0,36.0,210.60583333333335,2.0824000000000003,6.0,463,483072408,Bengaluru Rural,13.187972319504938,77.6675248146057,BIRLA TRIMAYA PHASE-3,2025-04-14,Residential/Group Housing,Devanahalli,26497,6874,19623,5860176686,Devanahalli,Apartment,10.0,4.3443713845295155,25.641483559777768,22.8062907408625,20.835486103294937,Krishnarajapura,8.839431636566903,Bellary Road,0.07775377969762419,7581.81
PRM/KA/RERA/1251/309/PR/050325/007545,4.5,62.0,151.29483870967744,2.99,5.0,1017,474960278,Bengaluru Urban,12.914917,77.7365,ABHEE AARIA,2025-02-07,Residential/Group Housing,Bengaluru North,49321,5321,44000,7913857672,Varthur,Apartment,10.04,31.477568034100535,19.285891856579433,25.321188089255063,6.943849112187245,Nallurahalli,5.316494917481506,Outer Ring Road Underpass,0.06096361848574238,9380.28
PRM/KA/RERA/1251/309/PR/180524/006894,5.0,26.0,273.5873076923077,3.25,6.0,379,1249944092,Bengaluru Urban,13.1103641,77.6067077,Brigade Insignia,2024-05-24,Residential/Group Housing,Bengaluru North,23801,11232,12569,5151867935,Yelahanka,Apartment,21.39,14.504193499099223,15.305585577632481,11.991850632052234,11.438381265907799,Yeshwantpur,0.2331577195961028,Bellary Road,0.06860158311345646,7113.27
PRM/KA/RERA/1251/446/PR/181223/006500,5.0,2.0,338.88,2.25,2.0,78,30000000,Bengaluru Urban,12.8922956,77.7185399,MANA JARDIN NEO,2024-01-02,Residential/Group Housing,Bengaluru East,9611,1346,8265,1680000000,Kodathi,Apartment,12.36,33.83533705287363,18.599740320928444,25.07266946044626,9.356467754043324,Nallurahalli,5.585128733795761,Outer Ring Road,0.02564102564102564,677.76
