rera_ids,far,number_of_towers,total_unit_count,1_5BHK_count,1BHK_count,1RK_count,2_5BHK_count,2BHK_count,3_5BHK_count,3BHK_count,4_5BHK_count,4BHK_count,5BHK_count,1_5BHK_mean_carpet_area,1BHK_mean_carpet_area,1RK_mean_carpet_area,2_5BHK_mean_carpet_area,2BHK_mean_carpet_area,3_5BHK_mean_carpet_area,3BHK_mean_carpet_area,4_5BHK_mean_carpet_area,4BHK_mean_carpet_area,5BHK_mean_carpet_area,cost_of_land_inr,district,latitude,longitude,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,1RK,1BHK,1_5BHK,2BHK,2_5BHK,3BHK,3_5BHK,4BHK,4_5BHK,5BHK,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road
PRM/KA/RERA/1251/446/PR/200123/005644,3.0,2.0,284,0.0,0.0,0.0,0.0,44.0,48.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.54545454545455,140.4,111.1996875,0.0,0.0,0.0,137025840,Bengaluru Urban,13.031018193580003,77.7607932745601,Ruchira Park East,2023-01-04,Residential/Group Housing,Bengaluru East,16895,2415,14480,2155665761,Kannamangala - Whitefield Hoskote Road,Apartment,0,0,0,1,0,1,1,0,0,0,10.3,19.38492466771586,21.521280862482726,24.60200432851037,3.914716913995222,Whitefield (Kadugodi),5.319982256297306,Old Madras Road
PRM/KA/RERA/1251/310/PR/171224/007304,2.24,1.0,25,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.7425,0.0,260.13,0.0,600000000,Bengaluru Urban,12.991669195058943,77.57529632223692,GM GOVIANU,2024-05-01,Mixed Development,Bengaluru South,2397,668,1729,1130000000,Sheshadripuram,Apartment,0,0,0,0,0,1,0,1,0,0,16.0,26.8770315689683,1.7425041671371757,6.070603392523639,0.5131278697670731,Mantri Square Sampige Road,2.3187084571168026,Mekhri Circle Underpass
PRM/KA/RERA/1251/446/PR/060225/007487,2.246,13.0,1594,0.0,155.0,0.0,0.0,136.0,0.0,1000.0,0.0,303.0,0.0,0.0,42.901548387096774,0.0,0.0,76.68735294117648,0.0,112.71006999999999,0.0,149.89471947194718,0.0,5604400000,Bengaluru Urban,12.885231,77.703123,BIRLA EVARA,2025-05-25,Residential/Group Housing,Bengaluru East,104053,17386,86667,27780592033,Chikkakannalli,Apartment,0,1,0,1,0,1,0,1,0,0,16.47,34.59255131969822,17.61078810869187,24.262274923959435,10.306830947458003,Kundalahalli,5.342376980920569,Outer Ring Road
PRM/KA/RERA/1251/446/PR/151223/006487,3.0,5.0,772,0.0,0.0,0.0,0.0,269.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28970260223049,0.0,100.19866799204772,0.0,0.0,0.0,810000000,Bengaluru Urban,12.92590041,77.72701832,ORCHID LIFE,2024-03-01,Residential/Group Housing,Bengaluru East,29238,3727,25511,7410087431,Gunjur Palya,Apartment,0,0,0,1,0,1,0,0,0,0,11.75,30.175372790092347,17.909470349718365,23.830305344133397,5.618185907847462,Nallurahalli,3.792872137755536,Outer Ring Road
PRM/KA/RERA/1251/446/PR/220223/005743,2.25,2.0,397,0.0,0.0,0.0,0.0,163.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82075740607362,0.0,74.11009323126984,0.0,0.0,0.0,734000000,Bengaluru Urban,12.92028214073455,77.73091899910033,Saritha Serene,2023-02-01,Residential/Group Housing,Bengaluru East,14769,7268,7501,1800000000,Gunjur Palya,Apartment,0,0,0,1,0,1,0,0,0,0,9.8,30.828989758671796,18.51221316790465,24.50145862287222,6.269249246322897,Nallurahalli,4.478194905045002,Outer Ring Road Underpass
PRM/KA/RERA/1251/310/PR/270723/006098,1.25,3.0,80,0.0,0.0,0.0,16.0,36.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,76.88888888888889,0.0,90.28571428571429,0.0,0.0,0.0,45500000,Bengaluru Urban,12.867145538330078,77.68510437011719,SHELL SAPPHIRE,2023-05-15,Residential/Group Housing,Bengaluru South,4047,2022,2025,348595063,Rayasandra,Apartment,0,0,0,1,1,1,0,0,0,0,6.8,36.66377592115311,17.38119671450888,24.25412418379144,12.657936873944866,Kundalahalli,2.7830671853626945,Hosur Road
PRM/KA/RERA/1251/310/PR/171023/006341,1.74,1.0,36,0.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.33250000000001,0.0,97.38199999999999,0.0,0.0,0.0,96903000,Bengaluru Urban,12.901158,77.590047,MGR WINDSOR GARDENS,2023-01-01,Residential/Group Housing,Bengaluru South,2043,1030,1013,232103000,JP Nagar,Apartment,0,0,0,1,0,1,0,0,0,0,8.99,35.167078322555,8.627537903003955,15.364625145794475,1.9646485048898301,Jaya Prakash Nagar,0.5685015149680954,Outer Ring Road
PRM/KA/RERA/1251/446/PR/290224/006660,2.16,2.0,306,0.0,0.0,0.0,0.0,56.0,32.0,118.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,82.6125,115.49,106.24338983050849,0.0,159.67,0.0,2764444872,Bengaluru Urban,12.9546212,77.7426543,Prestige Somerville,2024-04-01,Residential/Group Housing,Bengaluru East,26658,4027,22632,6548563096,Whitefield,Apartment,0,0,0,1,0,1,1,1,0,0,14.99,27.201459882331598,18.85922740502747,24.074428113800618,3.106687265750396,Nallurahalli,4.604614183088991,Marathahalli Underpass
PRM/KA/RERA/1250/304/PR/301224/007328,1.499,1.0,76,0.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,66.19153846153846,0.0,93.07249999999999,0.0,132.68,0.0,20418750,Bengaluru Rural,13.048419,77.770521,JP HIBISCUS,2024-09-01,Residential/Group Housing,Hosakote,4552,2241,2311,365381550,Sannatammanahalli,Apartment,0,0,0,1,0,1,0,1,0,0,5.8,17.943625341150053,23.12367696292343,25.747539166312457,5.985048480397296,Whitefield (Kadugodi),6.943233485703718,Old Madras Road
PRM/KA/RERA/1251/446/PR/181122/005469,2.39027375,1.0,219,0.0,0.0,0.0,23.0,160.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0434782608695,846.425,0.0,1224.1944444444443,0.0,0.0,0.0,190000000,Bengaluru Urban,13.0166035,77.7620812,ELV High Garden,2022-10-02,Residential/Group Housing,Bengaluru East,14164,5181,8983,1691547151,Whitefield,Apartment,0,0,0,1,1,1,0,0,0,0,12.82,20.94933543982729,21.268798340137447,24.777252799966806,2.350965097661902,Whitefield (Kadugodi),5.413484399538577,Old Madras Road
PRM/KA/RERA/1251/446/PR/050225/007481,3.343,1.0,138,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.41595744680852,0.0,130.34,0.0,264447165,Bengaluru Urban,13.0264961,77.7409162,SARANG BY SUMADHURA PHASE-II,2025-01-01,Residential/Group Housing,Bengaluru East,5281,1035,4625,1652672415,Whitefield,Apartment,0,0,0,0,0,1,0,1,0,0,11.118456790123457,19.33060488310772,19.311573937395263,22.44609416285066,3.871609412583555,Whitefield (Kadugodi),3.060751481592525,Old Madras Road
PRM/KA/RERA/1251/310/PR/180424/006787,2.5,1.0,180,0.0,0.0,0.0,70.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55571428571427,69.30416666666666,0.0,86.053,0.0,0.0,0.0,28309681,Bengaluru Urban,12.8622019,77.6146359,SURAKSHA SPRINGS,2024-03-14,Residential/Group Housing,Bengaluru South,8818,3909,4908,951565481,Akshayanagar,Apartment,0,0,0,1,1,1,0,0,0,0,9.0,38.446489963295434,13.549876905178564,20.392195601240143,6.112859505666898,Yelachenahalli,2.739415228664721,NICE Peripheral Ring Road
PRM/KA/RERA/1251/309/PR/220124/006568,2.24,9.0,580,78.0,0.0,0.0,52.0,313.0,0.0,95.0,0.0,42.0,0.0,42.276666666666664,0.0,0.0,71.43,61.12191693290735,0.0,86.31157894736843,0.0,114.5795238095238,0.0,868032000,Bengaluru Urban,13.06681217,77.62302505,SNN ESTATES FELICITY,2022-06-01,Residential/Group Housing,Bengaluru North,26304,5128,21176,3950332000,Jakkur,Apartment,0,0,1,1,1,1,0,1,0,0,20.125,17.08357816275765,11.493279866227903,10.536433434078287,8.9954273124782,Baiyappanahalli,2.8396582906292975,Nagawara Flyover
PRM/KA/RERA/1251/446/PR/030922/005212,1.73,1.0,33,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.39806451612904,108.23,0.0,196.11,0.0,148670485,Bengaluru Urban,12.92759167,77.69517222,Sobha Insignia,2023-01-01,Residential/Group Housing,Bengaluru East,3946,827,3119,762385229,Koramangala,Apartment,0,0,0,0,0,1,1,1,0,0,21.5,29.92883096485913,14.597948213897618,20.757836006026913,5.95763953788096,Kundalahalli,0.9396962910255904,Outer Ring Road
PRM/KA/RERA/1251/309/PR/100125/007379,2.25,2.0,86,0.0,0.0,0.0,0.0,17.0,0.0,60.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,73.92834502588235,0.0,94.82998885,0.0,161.36091497777778,0.0,7618635,Bengaluru Urban,13.07375,77.62275,ELEGANT AURA,2024-11-01,Residential/Group Housing,Bengaluru North,4913,2211,2702,563731635,Jakkur,Apartment,0,0,0,1,0,1,0,1,0,0,9.2,16.453342543978444,12.15099857910005,10.839750834074342,9.678254314465661,Yeshwantpur,3.320886930592151,Bellary Road
PRM/KA/RERA/1251/309/PR/060324/006682,2.492,6.0,595,0.0,114.0,0.0,0.0,213.0,0.0,268.0,0.0,0.0,0.0,0.0,43.79973684210526,0.0,0.0,69.61140845070423,0.0,101.55753731343283,0.0,0.0,0.0,27100000,Bengaluru Urban,13.20379,77.64307,BELVEDERE BY UKN AIRPORT DISTRICT -PHASE 2,2024-03-01,Residential/Group Housing,Bengaluru North,18543,4227,14316,3329632996,Navarathna Agrahara,Apartment,0,1,0,1,0,1,0,0,0,0,7.5,6.8848393982334635,26.333526893312957,22.695603152950856,22.33523069040809,Peenya,8.914353548967942,Bellary Road
PRM/KA/RERA/1251/310/PR/080223/005702,2.249,2.0,64,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,87.29,0.0,116.0021,0.0,142.84373913043478,0.0,93430115,Bengaluru Urban,12.9326374,77.63249189999999,SHRIRAM ESQUIRE,2023-01-24,Residential/Group Housing,Bengaluru South,4751,1396,3354,596483203,Ejipura,Apartment,0,0,0,1,0,1,0,1,0,0,14.43,30.418468830476787,8.324602221074395,15.070715750914394,4.772707186102076,Trinity,1.7750914088668328,Outer Ring Road
PRM/KA/RERA/1251/309/PR/160224/006634,2.5532500000000002,2.0,1325,0.0,800.0,0.0,0.0,130.0,0.0,395.0,0.0,0.0,0.0,0.0,29.38,0.0,0.0,56.018,0.0,66.6426582278481,0.0,0.0,0.0,413809982,Bengaluru Urban,13.1443035,77.6844405,Dioro & Beryl at Brigade El Dorado,2024-02-05,Mixed Development,Bengaluru North,27578,7790,19788,4681908354,Huvinayakanahalli,Apartment,0,1,0,1,0,1,0,0,0,0,9.14,6.385506089152968,22.294907812564638,20.730200509721044,15.992117539163935,Krishnarajapura,7.987348845383295,Bellary Road
PRM/KA/RERA/1251/309/PR/200923/006268,2.25,2.0,198,0.0,0.0,0.0,14.0,215.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,73.69888475999998,64.61225901088372,0.0,90.597893435,0.0,0.0,0.0,600000000,Bengaluru Urban,13.05929,77.62329,High Life Towers,2022-05-18,Residential/Group Housing,Bengaluru North,10926,1550,9376,1511735663,Thanisandra,Apartment,0,0,0,1,1,1,0,0,0,0,11.285588235294117,17.78097717106158,10.794730154234756,10.259141246500926,8.21126204515407,Baiyappanahalli,2.005176821719651,Nagawara Flyover
PRM/KA/RERA/1251/310/PR/180524/006902,2.5,1.0,60,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.80133333333333,0.0,104.63933333333333,0.0,0.0,0.0,218339200,Bengaluru Urban,13.034104,77.528657,ROYAL ENCLAVE,2024-02-15,Residential/Group Housing,Bengaluru South,2729,1398,1331,561720380,Tumkur Road,Apartment,0,0,0,1,0,1,0,0,0,0,10.05,26.446485684980495,7.793501637864976,0.8326547863775341,0.4216649313009385,Peenya Industry,0.08035597869499031,Tumkur Road
PRM/KA/RERA/1251/310/PR/090224/006616,1.97,6.0,414,0.0,0.0,0.0,0.0,188.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11710426446809,0.0,78.65595979884955,0.0,0.0,0.0,212113000,Bengaluru Urban,12.822967891165296,77.69316505902775,SHRIRAM SAPPHIRE,2023-12-01,Residential/Group Housing,Bengaluru South,22865,6312,16553,1700385000,Electronic City,Apartment,0,0,0,1,0,1,0,0,0,0,11.66,41.50342244666983,21.611407161322454,28.57179897115165,15.61253300307648,Yelachenahalli,5.442114791433709,Hosur Road
PRM/KA/RERA/1251/309/PR/070225/007490,1.74,1.0,64,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.841875,0.0,0.0,0.0,154588965,Bengaluru Urban,13.084877,77.623596,SUDARSHAN FORESTA,2025-01-01,Residential/Group Housing,Bengaluru North,4263,2117,2146,498188965,Thanisandra Main Road,Apartment,0,0,0,0,0,1,0,0,0,0,9.53,15.386862253352504,13.29085747746589,11.535017916050144,10.506665878068741,Yeshwantpur,3.0575100402118633,Bellary Road
PRM/KA/RERA/1251/310/PR/160224/006631,1.75,1.0,24,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81,0.0,81.52799999999999,0.0,0.0,0.0,31250155,Bengaluru Urban,12.905289,77.498955,Samaya Sunshine,2024-01-01,Residential/Group Housing,Bengaluru South,1354,697,657,106655055,Srinivaspura,Apartment,0,0,0,1,0,1,0,0,0,0,6.35,39.41692765173376,11.061037999457909,14.172573576665629,1.5913335586566226,Kengeri Bus Terminal,1.6126199292847834,Bangalore-Mysore Road
PRM/KA/RERA/1251/310/PR/220623/006016,1.47,2.0,81,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.6875,0.0,226.87692307692308,0.0,15000000,Bengaluru Urban,12.815822,77.498251,GRC SAFFRON SKIES,2023-07-15,Residential/Group Housing,Bengaluru South,14970,7264,7706,864587000,Kanakapura Road,Villa,0,0,0,0,0,1,0,1,0,0,10.684999999999999,47.917551613360324,19.439854951692748,23.868040200838323,6.134972140355621,Silk Institute,4.509525650098824,Kanakapura Road
PRM/KA/RERA/1251/309/PR/181223/006491,2.25,5.0,592,0.0,56.0,0.0,0.0,220.0,0.0,314.0,0.0,2.0,0.0,0.0,42.94,0.0,0.0,63.468090909090904,0.0,87.6737770700637,0.0,143.406,0.0,912579791,Bengaluru Urban,13.09536,77.54293,Concorde Antares,2024-01-02,Residential/Group Housing,Bengaluru North,26711,4185,22527,3187774831,Vidyaranyapura,Apartment,0,1,0,1,0,1,0,1,0,0,8.56,21.03401384034689,13.458963719525965,7.437990772772124,6.638896246643174,Dasarahalli,5.777513647812752,Bellary Road
PRM/KA/RERA/1251/446/PR/040823/006113,3.0,2.0,356,0.0,0.0,0.0,42.0,92.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93,85.72,0.0,115.01175441441441,0.0,0.0,0.0,665337000,Bengaluru Urban,13.080173328194654,77.6538736576416,DNR PARKLINK PHASE 1,2023-08-01,Residential/Group Housing,Bengaluru East,16022,2898,12038,3165337000,Chikkagubbi Village,Apartment,0,0,0,1,1,1,0,0,0,0,10.3,14.210677084935847,14.602172178279964,14.194014233513567,9.247949930331485,Krishnarajapura,5.4910312313908305,Nagawara Flyover
PRM/KA/RERA/1251/310/PR/310125/007466,1.75,1.0,92,0.0,0.0,0.0,0.0,24.0,0.0,60.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,69.48625,0.0,83.72103333333332,0.0,122.67,0.0,357368016,Bengaluru Urban,12.879225,77.587526,THE BREEZE WAY,2024-10-01,Residential/Group Housing,Bengaluru South,5439,2678,2761,731041166,JP Nagar,Apartment,0,0,0,1,0,1,0,1,0,0,9.0,37.53545239627188,10.944464867497523,17.526677589506352,2.6520888713479893,Yelachenahalli,2.679783014064228,Kanakapura Road
PRM/KA/RERA/1251/309/PR/060324/006684,2.5532500000000002,1.0,272,0.0,0.0,0.0,0.0,208.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.24499999999999,0.0,104.24,0.0,0.0,0.0,10000000,Bengaluru Urban,13.079281769097314,77.63512951464105,Vajram Newtown - II,2024-02-02,Residential/Group Housing,Bengaluru North,9412,2303,7109,1221100218,Chokkanahalli,Apartment,0,0,0,1,0,1,0,0,0,0,9.31,15.223578929915593,13.350844989572709,12.313615416338676,9.844427570208563,Benniganahalli,4.431124186098849,Nagawara Flyover
PRM/KA/RERA/1251/446/PR/270824/006981,2.93,18.0,1520,0.0,0.0,152.0,0.0,0.0,0.0,314.0,0.0,1054.0,0.0,0.0,0.0,27.404775,0.0,0.0,0.0,124.12806369426751,0.0,154.81267039848197,0.0,4293950543,Bengaluru Urban,12.9534075,77.7447296,Prestige Raintree Park,2024-09-01,Residential/Group Housing,Bengaluru East,112652,39210,73443,28111671392,Whitefield,Apartment,1,0,0,0,0,1,0,1,0,0,14.6,27.3676921962609,19.100219029716584,24.331938177447633,3.3530135558886855,Nallurahalli,4.845417552569084,Marathahalli Underpass
PRM/KA/RERA/1251/446/PR/100423/005855,2.49,1.0,188,0.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,71.59424719101123,0.0,95.39001123595504,0.0,124.87660000000001,0.0,128640582,Bengaluru Urban,13.031870758879322,77.76118309076298,PLATINUM EAST WOODS,2023-03-08,Residential/Group Housing,Bengaluru East,8478,2049,3980,1286818102,Kannamangala - Whitefield Hoskote Road,Apartment,0,0,0,1,0,1,0,1,0,0,9.3,19.308098414655124,21.588333430732707,24.645405944044118,4.012226619223685,Whitefield (Kadugodi),5.380299243935896,Old Madras Road
PRM/KA/RERA/1251/308/PR/270723/006099,2.24,2.0,273,0.0,0.0,0.0,46.0,42.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,67.0,0.0,95.02702702702703,0.0,0.0,0.0,65873690,Bengaluru Urban,12.8181898,77.63786189999999,Mahendra Arto Helix,2023-08-01,Residential/Group Housing,Anekal,15176,1963,12316,1341292788,Electronic City,Apartment,0,0,0,1,1,1,0,0,0,0,8.8,42.658570619333716,19.007186555815263,25.8726974360603,11.310739101141143,Konanakunte Cross,5.310115864272846,Hosur Road
PRM/KA/RERA/1251/309/PR/070525/007719,2.25,1.0,223,0.0,2.0,0.0,0.0,24.0,0.0,181.0,0.0,16.0,0.0,0.0,58.855000000000004,0.0,0.0,80.78,0.0,115.61364640883978,0.0,162.075,0.0,245649898,Bengaluru Urban,13.092409,77.556308,CASAGRAND PROMENADE,2025-08-03,Residential/Group Housing,Bengaluru North,15712,4818,10894,1828667439,Yelahanka,Apartment,0,1,0,1,0,1,0,1,0,0,7.0,20.016683383377387,12.890634194046921,7.451907138570608,7.032116240121547,Peenya,4.2577870330376015,Bellary Road
PRM/KA/RERA/1251/446/PR/250325/007619,2.99,3.0,394,0.0,0.0,0.0,0.0,17.0,0.0,285.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,88.2028,0.0,97.00250596491227,0.0,116.22396086956522,0.0,295876930,Bengaluru Urban,12.9317167,77.71841909999999,AKINO,2025-03-13,Residential/Group Housing,Bengaluru East,19019,3694,15325,3989875630,Balagere,Apartment,0,0,0,1,0,1,0,1,0,0,10.5,29.47745424337042,16.82444935741417,22.703468561208386,5.019224686784492,Nallurahalli,2.6453936695702525,Outer Ring Road
PRM/KA/RERA/1251/446/PR/091024/007139,1.877,5.0,440,0.0,0.0,0.0,200.0,23.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37645,84.98391304347827,0.0,116.34847926267281,0.0,0.0,0.0,360419046,Bengaluru Urban,12.895366666666666,77.68817222222222,ADARSH LUMINA,2024-06-17,Residential/Group Housing,Bengaluru East,35359,13716,21643,4011035586,Kasavanahalli,Apartment,0,0,0,1,1,1,0,0,0,0,10.4,33.527235005677696,15.638472319514495,22.302565992511855,9.569912066925236,Kundalahalli,3.606554710865271,Outer Ring Road
PRM/KA/RERA/1251/309/PR/251024/007174,3.0,2.0,310,0.0,0.0,0.0,0.0,31.0,0.0,255.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,82.50830126548388,0.0,100.01785181643137,0.0,153.96383005833334,0.0,104678400,Bengaluru Urban,13.094973,77.561357,ELEGANT TAKT,2024-08-30,Residential/Group Housing,Bengaluru North,14011,3804,8621,2242895651,Yelahanka,Apartment,0,0,0,1,0,1,0,1,0,0,10.469999999999999,19.40668928370613,13.120543654295329,7.909461428252852,7.503539425725889,Peenya,3.8072732858847007,Bellary Road
PRM/KA/RERA/1251/446/PR/150524/006874,2.25,2.0,405,0.0,0.0,0.0,0.0,271.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05977859778598,0.0,93.77753731343284,0.0,0.0,0.0,63816470,Bengaluru Urban,12.919533432224604,77.73195371492679,MYHNA ORCHID,2024-03-18,Residential/Group Housing,Bengaluru East,20170,3293,16878,2379236714,Gunjur Village,Apartment,0,0,0,1,0,1,0,0,0,0,8.24,30.921405286261773,18.64590763414398,24.63993144738812,6.364185894106539,Nallurahalli,4.619252365546862,Outer Ring Road Underpass
PRM/KA/RERA/1251/446/PR/100823/006133,2.39027375,2.0,128,0.0,0.0,0.0,0.0,76.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.31263157894738,0.0,97.4,0.0,0.0,0.0,68062500,Bengaluru Urban,13.0371818,77.71301509999999,Sai Amogha,2023-04-01,Residential/Group Housing,Bengaluru East,7588,3673,3915,429966000,Kithaganur Colony,Apartment,0,0,0,1,0,1,0,0,0,0,6.59,17.795397056753743,16.866031802133694,19.440503633367964,4.942935879793786,Garudacharpalya,1.6459877308107318,Old Madras Road
PRM/KA/RERA/1251/310/PR/300523/005959,2.49,5.0,321,0.0,0.0,0.0,0.0,139.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.291890903741,0.0,108.80788525714287,0.0,0.0,0.0,439166135,Bengaluru Urban,12.918378,77.508538,ELEGANT TRANQUILITY,2023-04-01,Residential/Group Housing,Bengaluru South,14062,7024,7038,2325000000,RR Nagar,Apartment,0,0,0,1,0,1,0,0,0,0,9.24,37.634376443226614,9.302817365009254,12.51368940529413,1.2822592466232343,Pattanagere,1.2304376270453465,Bangalore-Mysore Road
PRM/KA/RERA/1251/446/PR/180424/006808,2.5,3.0,269,0.0,0.0,0.0,0.0,2.0,0.0,179.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,100.28999999999999,0.0,122.02832402234637,0.0,161.6075,0.0,553038000,Bengaluru Urban,12.979323535243182,77.73737599693263,Vaswani Starlight,2024-05-15,Residential/Group Housing,Bengaluru East,20308,3997,16310,3756038000,Whitefield,Apartment,0,0,0,1,0,1,0,1,0,0,21.7,24.415093648774455,18.129116272162015,22.729018386786368,0.9209775670375917,Pattandur Agrahara,4.136482697620451,Outer Ring Road
PRM/KA/RERA/1251/308/PR/180325/007592,1.99,2.0,288,0.0,0.0,0.0,186.0,38.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,87.95394034301076,67.91382455894737,0.0,100.17665312,0.0,0.0,0.0,62386912,Bengaluru Urban,12.798481,77.687642,ABHEE SERENITY SPRINGS,2025-02-28,Residential/Group Housing,Anekal,17502,4169,13334,1357252939,Bommasandra,Apartment,0,0,0,1,1,1,0,0,0,0,7.48,44.23424876851706,23.471797825435136,30.44143318081553,16.71091436379098,Yelachenahalli,7.441240713802489,Hosur Road
PRM/KA/RERA/1251/310/PR/220223/005735,2.79,2.0,172,0.0,0.0,0.0,0.0,50.0,24.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64040000000001,129.11166666666665,121.75132653061223,0.0,0.0,0.0,303726959,Bengaluru Urban,12.903291118568887,77.64610885898439,SOULSPRING PHASE 1,2023-02-01,Residential/Group Housing,Bengaluru South,13142,3597,9545,1761392725,HSR Layout,Apartment,0,0,0,1,0,1,1,0,0,0,15.13,33.2402634062572,11.559523807495689,18.451152337498975,7.418932556669462,Rashtreeya Vidyalaya Road,1.3991476299752152,Hosur Road
PRM/KA/RERA/1251/310/PR/110823/006152,2.79,2.0,165,0.0,1.0,0.0,0.0,127.0,0.0,37.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,90.14653543307087,0.0,127.97432432432433,0.0,0.0,0.0,1624847000,Bengaluru Urban,12.904130025946106,77.64618515968323,MANIKCHAND SVAMITVA SOULSPRING PHASE 2,2023-07-03,Residential/Group Housing,Bengaluru South,15555,3596,11959,2742880697,HSR Layout,Apartment,0,1,0,1,0,1,0,0,0,0,22.71,33.14763696101519,11.500427434309708,18.38693468218736,7.402497050471381,Rashtreeya Vidyalaya Road,1.4553459797128954,Hosur Road
PRM/KA/RERA/1251/309/PR/160124/006550,2.5,2.0,267,0.0,15.0,15.0,0.0,105.0,0.0,115.0,0.0,17.0,0.0,0.0,43.01,30.56,0.0,75.50428571428571,0.0,98.78843478260869,0.0,151.15,0.0,380724960,Bengaluru Urban,13.104793310299922,77.60908484458923,Nikoo Homes VI - Phase-2,2024-10-01,Residential/Group Housing,Bengaluru North,13597,1839,11759,2352925977,Kogilu,Apartment,1,1,0,1,0,1,0,1,0,0,15.7,14.737425658226448,14.782321221182015,11.71247614345161,11.071818655857077,Yeshwantpur,0.7794163633263126,Bellary Road
PRM/KA/RERA/1250/303/PR/141223/006472,2.248,2.0,137,0.0,13.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6876923076923,0.0,0.0,74.83008064516129,0.0,0.0,0.0,0.0,0.0,47900725,Bengaluru Rural,13.216257310288146,77.70991619654949,MVN AERO ONE T5 & T6,2023-10-01,Residential/Group Housing,Devanahalli,7850,1319,6531,647318280,Devanahalli,Apartment,0,1,0,1,0,0,0,0,0,0,9.31,2.0683912308024714,30.52236232431091,28.18511575919329,24.18970757645092,Krishnarajapura,14.390239526602015,Bellary Road
PRM/KA/RERA/1251/310/PR/210524/006933,2.25,1.0,95,0.0,0.0,0.0,0.0,25.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5416,0.0,99.51157142857141,0.0,0.0,0.0,202542000,Bengaluru Urban,12.8755254745,77.5452041625977,SRIVARA VASUDHA,2024-05-23,Residential/Group Housing,Bengaluru South,5008,2246,2762,780000000,Bangalore City Municipal Corporation Layout,Apartment,0,0,0,1,0,1,0,0,0,0,8.5,39.71517936722577,11.519461876248453,16.98926270287768,0.2173432657210163,Vajarahalli,0.1274870036495663,Kanakapura Road
